time,R,H,I,E,S
46.969505,7065,0,504,628,1803
46.969661,7065,0,504,629,1802
46.972280,7065,0,505,628,1802
46.973047,7066,0,504,628,1802
46.973106,7066,0,505,627,1802
46.974002,7067,0,504,627,1802
46.977868,7068,0,503,627,1802
46.979698,7069,0,502,627,1802
46.984289,7069,0,503,626,1802
46.984544,7069,0,504,625,1802
46.984780,7070,0,503,625,1802
46.985632,7071,0,502,625,1802
46.988108,7071,0,503,624,1802
46.989364,7072,0,502,624,1802
46.990008,7073,0,501,624,1802
46.996351,7074,0,500,624,1802
47.002044,7075,0,499,624,1802
47.002755,7076,0,498,624,1802
47.002982,7077,0,497,624,1802
47.004240,7077,0,498,623,1802
47.005771,7078,0,497,623,1802
47.012386,7078,0,498,622,1802
47.013315,7079,0,497,622,1802
47.015193,7079,0,497,623,1801
47.017574,7079,0,498,622,1801
47.018185,7079,0,498,623,1800
47.018369,7080,0,497,623,1800
47.021505,7080,0,498,622,1800
47.026456,7081,0,497,622,1800
47.031846,7081,0,498,621,1800
47.034413,7081,0,498,622,1799
47.038035,7082,0,497,622,1799
47.044622,7082,0,498,621,1799
47.051782,7083,0,497,621,1799
47.055553,7084,0,496,621,1799
47.056571,7084,0,497,620,1799
47.058424,7084,0,498,619,1799
47.058552,7085,0,497,619,1799
47.058989,7085,0,498,618,1799
47.060820,7086,0,497,618,1799
47.061371,7087,0,496,618,1799
47.061974,7088,0,495,618,1799
47.062558,7089,0,494,618,1799
47.063058,7090,0,493,618,1799
47.064408,7090,0,494,617,1799
47.076389,7091,0,493,617,1799
47.076400,7091,0,493,618,1798
47.077230,7091,0,494,617,1798
47.077884,7092,0,493,617,1798
47.080673,7093,0,492,617,1798
47.081955,7093,0,492,618,1797
47.087002,7094,0,491,618,1797
47.092224,7094,0,492,617,1797
47.095498,7094,0,492,618,1796
47.099479,7094,0,492,619,1795
47.099927,7094,0,493,618,1795
47.100649,7094,0,494,617,1795
47.112984,7094,0,495,616,1795
47.114270,7094,0,496,615,1795
47.114584,7094,0,497,614,1795
47.118348,7095,0,496,614,1795
47.120927,7096,0,495,614,1795
47.121032,7096,0,496,613,1795
47.124974,7096,0,497,612,1795
47.130436,7097,0,496,612,1795
47.133563,7097,0,497,611,1795
47.138050,7097,0,498,610,1795
47.145291,7098,0,497,610,1795
47.149440,7098,0,497,611,1794
47.158390,7098,0,497,612,1793
47.163981,7098,0,497,613,1792
47.164970,7098,0,498,612,1792
47.173932,7099,0,497,612,1792
47.174425,7099,0,497,613,1791
47.179390,7099,0,498,612,1791
47.179920,7099,0,499,611,1791
47.181252,7100,0,498,611,1791
47.182705,7100,0,499,610,1791
47.183095,7100,0,500,609,1791
47.188725,7100,0,501,608,1791
47.189971,7100,0,502,607,1791
47.190902,7101,0,501,607,1791
47.195390,7101,0,502,606,1791
47.195547,7101,0,502,607,1790
47.195844,7102,0,501,607,1790
47.199192,7103,0,500,607,1790
47.200978,7103,0,500,608,1789
47.205175,7104,0,499,608,1789
47.209716,7105,0,498,608,1789
47.209721,7105,0,499,607,1789
47.210502,7105,0,499,608,1788
47.212504,7105,0,500,607,1788
47.218532,7105,0,501,606,1788
47.219065,7105,0,502,605,1788
47.221873,7106,0,501,605,1788
47.222987,7106,0,502,604,1788
47.224097,7106,0,502,605,1787
47.224568,7107,0,501,605,1787
47.234695,7108,0,500,605,1787
47.234713,7109,0,499,605,1787
47.235730,7110,0,498,605,1787
47.238305,7110,0,499,604,1787
47.238512,7110,0,499,605,1786
47.246863,7111,0,498,605,1786
47.247077,7111,0,499,604,1786
47.247755,7112,0,498,604,1786
47.252459,7112,0,499,603,1786
47.252570,7112,0,500,602,1786
47.253043,7112,0,500,603,1785
47.254456,7113,0,499,603,1785
47.255445,7113,0,500,602,1785
47.261055,7113,0,500,603,1784
47.266935,7114,0,499,603,1784
47.271023,7115,0,498,603,1784
47.272053,7116,0,497,603,1784
47.274400,7116,0,497,604,1783
47.275254,7116,0,498,603,1783
47.277801,7116,0,498,604,1782
47.282819,7117,0,497,604,1782
47.285386,7117,0,497,605,1781
47.292639,7118,0,496,605,1781
47.293985,7118,0,496,606,1780
47.294806,7118,0,496,607,1779
47.301150,7118,0,496,608,1778
47.307076,7118,0,496,609,1777
47.307128,7118,0,496,610,1776
47.310286,7118,0,496,611,1775
47.311325,7119,0,495,611,1775
47.315427,7120,0,494,611,1775
47.317627,7120,0,494,612,1774
47.318487,7121,0,493,612,1774
47.327115,7122,0,492,612,1774
47.330607,7123,0,491,612,1774
47.332319,7124,0,490,612,1774
47.332967,7125,0,489,612,1774
47.333819,7125,0,490,611,1774
47.335211,7126,0,489,611,1774
47.336929,7126,0,490,610,1774
47.338376,7127,0,489,610,1774
47.341641,7128,0,488,610,1774
47.342744,7128,0,489,609,1774
47.344712,7128,0,489,610,1773
47.346149,7128,0,489,611,1772
47.346690,7129,0,488,611,1772
47.347184,7129,0,489,610,1772
47.347359,7130,0,488,610,1772
47.351535,7130,0,489,609,1772
47.354182,7131,0,488,609,1772
47.354525,7132,0,487,609,1772
47.362533,7132,0,488,608,1772
47.363172,7132,0,488,609,1771
47.363566,7132,0,489,608,1771
47.363952,7133,0,488,608,1771
47.365779,7134,0,487,608,1771
47.367693,7135,0,486,608,1771
47.371929,7136,0,485,608,1771
47.375094,7137,0,484,608,1771
47.376786,7138,0,483,608,1771
47.377242,7139,0,482,608,1771
47.383471,7140,0,481,608,1771
47.383604,7140,0,481,609,1770
47.398160,7140,0,482,608,1770
47.398268,7140,0,483,607,1770
47.401127,7141,0,482,607,1770
47.403702,7141,0,482,608,1769
47.403789,7142,0,481,608,1769
47.405876,7143,0,480,608,1769
47.407763,7144,0,479,608,1769
47.408664,7145,0,478,608,1769
47.413491,7145,0,478,609,1768
47.414177,7146,0,477,609,1768
47.418171,7147,0,476,609,1768
47.418647,7148,0,475,609,1768
47.419805,7148,0,476,608,1768
47.420091,7148,0,477,607,1768
47.422511,7148,0,478,606,1768
47.422884,7149,0,477,606,1768
47.431334,7149,0,477,607,1767
47.431702,7149,0,477,608,1766
47.435201,7149,0,478,607,1766
47.437738,7149,0,479,606,1766
47.441430,7149,0,480,605,1766
47.441905,7150,0,479,605,1766
47.444008,7151,0,478,605,1766
47.447625,7151,0,479,604,1766
47.447779,7151,0,479,605,1765
47.451136,7152,0,478,605,1765
47.451825,7153,0,477,605,1765
47.455803,7154,0,476,605,1765
47.458564,7154,0,476,606,1764
47.461079,7154,0,477,605,1764
47.461436,7154,0,478,604,1764
47.465291,7154,0,479,603,1764
47.465754,7155,0,478,603,1764
47.477263,7155,0,479,602,1764
47.478030,7155,0,480,601,1764
47.478627,7155,0,481,600,1764
47.481908,7156,0,480,600,1764
47.482627,7157,0,479,600,1764
47.485897,7158,0,478,600,1764
47.490961,7158,0,478,601,1763
47.492098,7158,0,479,600,1763
47.494320,7158,0,480,599,1763
47.497244,7158,0,481,598,1763
47.497566,7158,0,481,599,1762
47.500546,7159,0,480,599,1762
47.502294,7160,0,479,599,1762
47.502409,7160,0,479,600,1761
47.504831,7160,0,480,599,1761
47.506807,7161,0,479,599,1761
47.508744,7162,0,478,599,1761
47.509759,7163,0,477,599,1761
47.510247,7164,0,476,599,1761
47.511963,7164,0,477,598,1761
47.512472,7164,0,478,597,1761
47.513374,7164,0,478,598,1760
47.516184,7165,0,477,598,1760
47.523656,7165,0,477,599,1759
47.530999,7166,0,476,599,1759
47.532651,7167,0,475,599,1759
47.533098,7167,0,476,598,1759
47.533465,7167,0,476,599,1758
47.534220,7167,0,476,600,1757
47.535781,7167,0,477,599,1757
47.538483,7168,0,476,599,1757
47.541925,7168,0,477,598,1757
47.542764,7169,0,476,598,1757
47.553405,7170,0,475,598,1757
47.553918,7170,0,476,597,1757
47.556247,7170,0,476,598,1756
47.556309,7170,0,477,597,1756
47.557407,7170,0,477,598,1755
47.562137,7171,0,476,598,1755
47.562234,7172,0,475,598,1755
47.562581,7173,0,474,598,1755
47.572430,7174,0,473,598,1755
47.579552,7175,0,472,598,1755
47.581194,7176,0,471,598,1755
47.585678,7177,0,470,598,1755
47.587376,7177,0,471,597,1755
47.590147,7177,0,472,596,1755
47.592021,7178,0,471,596,1755
47.594652,7178,0,471,597,1754
47.594758,7178,0,472,596,1754
47.599340,7179,0,471,596,1754
47.600283,7180,0,470,596,1754
47.600450,7180,0,471,595,1754
47.602248,7180,0,472,594,1754
47.611849,7181,0,471,594,1754
47.622465,7181,0,471,595,1753
47.622536,7182,0,470,595,1753
47.623037,7183,0,469,595,1753
47.623237,7184,0,468,595,1753
47.624614,7184,0,469,594,1753
47.626635,7184,0,470,593,1753
47.638378,7185,0,469,593,1753
47.638844,7186,0,468,593,1753
47.640789,7186,0,469,592,1753
47.641613,7186,0,469,593,1752
47.646313,7187,0,468,593,1752
47.650851,7188,0,467,593,1752
47.651736,7189,0,466,593,1752
47.661753,7189,0,466,594,1751
47.664680,7189,0,467,593,1751
47.674151,7190,0,466,593,1751
47.674294,7190,0,467,592,1751
47.676571,7190,0,467,593,1750
47.684549,7190,0,468,592,1750
47.687828,7190,0,469,591,1750
47.687885,7191,0,468,591,1750
47.692620,7191,0,469,590,1750
47.693038,7191,0,469,591,1749
47.693487,7192,0,468,591,1749
47.694076,7193,0,467,591,1749
47.695613,7194,0,466,591,1749
47.701378,7194,0,466,592,1748
47.705830,7195,0,465,592,1748
47.706165,7195,0,466,591,1748
47.707021,7196,0,465,591,1748
47.708956,7197,0,464,591,1748
47.709086,7197,0,464,592,1747
47.709191,7198,0,463,592,1747
47.709928,7199,0,462,592,1747
47.718937,7200,0,461,592,1747
47.723627,7200,0,462,591,1747
47.726029,7200,0,463,590,1747
47.728783,7200,0,464,589,1747
47.735042,7200,0,464,590,1746
47.736499,7200,0,464,591,1745
47.739052,7200,0,464,592,1744
47.751210,7201,0,463,592,1744
47.754462,7202,0,462,592,1744
47.758042,7202,0,462,593,1743
47.762256,7203,0,461,593,1743
47.763381,7203,0,462,592,1743
47.770785,7203,0,462,593,1742
47.771552,7204,0,461,593,1742
47.773671,7205,0,460,593,1742
47.778477,7205,0,461,592,1742
47.779501,7206,0,460,592,1742
47.780043,7207,0,459,592,1742
47.791652,7207,0,459,593,1741
47.796014,7207,0,460,592,1741
47.796524,7207,0,461,591,1741
47.796572,7207,0,461,592,1740
47.798072,7208,0,460,592,1740
47.798311,7208,0,460,593,1739
47.801864,7209,0,459,593,1739
47.804721,7209,0,460,592,1739
47.814143,7209,0,461,591,1739
47.820520,7210,0,460,591,1739
47.822228,7210,0,461,590,1739
47.824560,7210,0,461,591,1738
47.824794,7210,0,461,592,1737
47.825504,7210,0,461,593,1736
47.834824,7210,0,462,592,1736
47.836747,7210,0,463,591,1736
47.837404,7211,0,462,591,1736
47.840346,7211,0,463,590,1736
47.840597,7211,0,464,589,1736
47.841093,7212,0,463,589,1736
47.842041,7212,0,464,588,1736
47.842591,7213,0,463,588,1736
47.851060,7214,0,462,588,1736
47.853341,7215,0,461,588,1736
47.855429,7215,0,462,587,1736
47.861477,7216,0,461,587,1736
47.861805,7217,0,460,587,1736
47.862210,7217,0,461,586,1736
47.865212,7217,0,462,585,1736
47.868395,7218,0,461,585,1736
47.876086,7219,0,460,585,1736
47.878139,7220,0,459,585,1736
47.880129,7221,0,458,585,1736
47.881799,7221,0,458,586,1735
47.882408,7222,0,457,586,1735
47.885384,7222,0,458,585,1735
47.886543,7223,0,457,585,1735
47.886881,7223,0,457,586,1734
47.887744,7224,0,456,586,1734
47.899953,7225,0,455,586,1734
47.900781,7226,0,454,586,1734
47.913227,7226,0,455,585,1734
47.914240,7226,0,456,584,1734
47.917835,7226,0,457,583,1734
47.918452,7227,0,456,583,1734
47.924255,7227,0,457,582,1734
47.924504,7227,0,458,581,1734
47.926490,7227,0,459,580,1734
47.926654,7227,0,460,579,1734
47.932259,7227,0,461,578,1734
47.938757,7227,0,462,577,1734
47.939666,7227,0,463,576,1734
47.939952,7227,0,463,577,1733
47.941338,7228,0,462,577,1733
47.941739,7229,0,461,577,1733
47.943586,7229,0,462,576,1733
47.943777,7229,0,463,575,1733
47.947994,7230,0,462,575,1733
47.950608,7231,0,461,575,1733
47.955654,7231,0,462,574,1733
47.957849,7231,0,462,575,1732
47.958178,7232,0,461,575,1732
47.960935,7233,0,460,575,1732
47.961808,7234,0,459,575,1732
47.962402,7234,0,460,574,1732
47.962961,7235,0,459,574,1732
47.972951,7235,0,459,575,1731
47.973080,7235,0,459,576,1730
47.982311,7235,0,459,577,1729
47.982390,7235,0,460,576,1729
47.986223,7236,0,459,576,1729
47.988591,7237,0,458,576,1729
47.990769,7238,0,457,576,1729
47.998596,7238,0,458,575,1729
48.015950,7239,0,457,575,1729
48.020348,7239,0,457,576,1728
48.021026,7239,0,457,577,1727
48.024262,7239,0,458,576,1727
48.024575,7240,0,457,576,1727
48.025931,7240,0,457,577,1726
48.028054,7241,0,456,577,1726
48.029904,7241,0,456,578,1725
48.031840,7241,0,457,577,1725
48.032940,7242,0,456,577,1725
48.035347,7243,0,455,577,1725
48.041172,7244,0,454,577,1725
48.041871,7244,0,455,576,1725
48.046653,7244,0,456,575,1725
48.050139,7244,0,457,574,1725
48.054154,7245,0,456,574,1725
48.062888,7246,0,455,574,1725
48.066957,7246,0,456,573,1725
48.068403,7246,0,457,572,1725
48.071706,7247,0,456,572,1725
48.072257,7247,0,456,573,1724
48.083130,7248,0,455,573,1724
48.090418,7249,0,454,573,1724
48.095177,7249,0,455,572,1724
48.099259,7249,0,455,573,1723
48.099917,7250,0,454,573,1723
48.100194,7251,0,453,573,1723
48.100500,7251,0,454,572,1723
48.104400,7251,0,455,571,1723
48.113273,7251,0,456,570,1723
48.115363,7252,0,455,570,1723
48.116099,7253,0,454,570,1723
48.125873,7254,0,453,570,1723
48.131820,7254,0,454,569,1723
48.133314,7255,0,453,569,1723
48.133872,7256,0,452,569,1723
48.135642,7256,0,452,570,1722
48.136051,7256,0,453,569,1722
48.137616,7256,0,454,568,1722
48.137723,7256,0,454,569,1721
48.139044,7257,0,453,569,1721
48.139593,7258,0,452,569,1721
48.140428,7259,0,451,569,1721
48.141124,7260,0,450,569,1721
48.143813,7260,0,451,568,1721
48.144759,7260,0,452,567,1721
48.151446,7260,0,452,568,1720
48.160043,7261,0,451,568,1720
48.161633,7261,0,452,567,1720
48.163698,7261,0,452,568,1719
48.165638,7261,0,452,569,1718
48.168931,7262,0,451,569,1718
48.169339,7263,0,450,569,1718
48.177206,7263,0,451,568,1718
48.178327,7263,0,451,569,1717
48.180687,7263,0,452,568,1717
48.181912,7264,0,451,568,1717
48.188062,7264,0,452,567,1717
48.191353,7265,0,451,567,1717
48.194763,7265,0,452,566,1717
48.195593,7265,0,453,565,1717
48.206078,7266,0,452,565,1717
48.210893,7266,0,453,564,1717
48.218358,7266,0,454,563,1717
48.218541,7266,0,454,564,1716
48.220663,7266,0,455,563,1716
48.230834,7267,0,454,563,1716
48.231732,7267,0,455,562,1716
48.239607,7268,0,454,562,1716
48.240185,7269,0,453,562,1716
48.246692,7270,0,452,562,1716
48.252192,7271,0,451,562,1716
48.252342,7271,0,451,563,1715
48.252519,7272,0,450,563,1715
48.261430,7273,0,449,563,1715
48.269467,7274,0,448,563,1715
48.276837,7274,0,449,562,1715
48.278056,7275,0,448,562,1715
48.282032,7276,0,447,562,1715
48.283235,7276,0,448,561,1715
48.284595,7276,0,449,560,1715
48.284968,7277,0,448,560,1715
48.286146,7278,0,447,560,1715
48.286929,7278,0,448,559,1715
48.288316,7279,0,447,559,1715
48.294185,7280,0,446,559,1715
48.295047,7280,0,446,560,1714
48.296542,7280,0,447,559,1714
48.296983,7281,0,446,559,1714
48.297948,7281,0,446,560,1713
48.314111,7281,0,447,559,1713
48.323524,7282,0,446,559,1713
48.326106,7282,0,447,558,1713
48.327092,7282,0,448,557,1713
48.333098,7282,0,448,558,1712
48.333216,7283,0,447,558,1712
48.334570,7283,0,448,557,1712
48.337535,7283,0,448,558,1711
48.340513,7284,0,447,558,1711
48.343404,7284,0,448,557,1711
48.348638,7284,0,449,556,1711
48.350536,7285,0,448,556,1711
48.357241,7285,0,449,555,1711
48.360479,7285,0,449,556,1710
48.373990,7285,0,450,555,1710
48.374099,7285,0,451,554,1710
48.378303,7285,0,452,553,1710
48.378851,7286,0,451,553,1710
48.383607,7287,0,450,553,1710
48.396684,7287,0,451,552,1710
48.405739,7287,0,451,553,1709
48.407106,7288,0,450,553,1709
48.407163,7288,0,450,554,1708
48.412107,7289,0,449,554,1708
48.420031,7289,0,450,553,1708
48.422376,7290,0,449,553,1708
48.424359,7291,0,448,553,1708
48.425608,7291,0,449,552,1708
48.425720,7291,0,449,553,1707
48.427367,7292,0,448,553,1707
48.428683,7293,0,447,553,1707
48.430932,7293,0,448,552,1707
48.434340,7293,0,449,551,1707
48.436329,7294,0,448,551,1707
48.437748,7295,0,447,551,1707
48.441283,7295,0,447,552,1706
48.444235,7295,0,448,551,1706
48.445464,7295,0,449,550,1706
48.445471,7296,0,448,550,1706
48.450007,7296,0,448,551,1705
48.454001,7297,0,447,551,1705
48.456141,7298,0,446,551,1705
48.461424,7298,0,446,552,1704
48.465443,7299,0,445,552,1704
48.471455,7299,0,446,551,1704
48.478757,7300,0,445,551,1704
48.480022,7300,0,445,552,1703
48.480599,7301,0,444,552,1703
48.485706,7301,0,445,551,1703
48.488056,7302,0,444,551,1703
48.496633,7303,0,443,551,1703
48.500959,7303,0,444,550,1703
48.503764,7303,0,445,549,1703
48.507165,7304,0,444,549,1703
48.510916,7305,0,443,549,1703
48.511891,7305,0,443,550,1702
48.513410,7306,0,442,550,1702
48.522200,7306,0,443,549,1702
48.534460,7306,0,443,550,1701
48.534719,7306,0,443,551,1700
48.536093,7307,0,442,551,1700
48.538829,7308,0,441,551,1700
48.542709,7308,0,442,550,1700
48.542761,7308,0,442,551,1699
48.545298,7308,0,443,550,1699
48.546099,7308,0,444,549,1699
48.547055,7308,0,445,548,1699
48.550595,7309,0,444,548,1699
48.552417,7309,0,445,547,1699
48.553216,7310,0,444,547,1699
48.558260,7310,0,445,546,1699
48.562629,7311,0,444,546,1699
48.573033,7311,0,444,547,1698
48.585387,7311,0,444,548,1697
48.586997,7311,0,445,547,1697
48.593202,7312,0,444,547,1697
48.593852,7312,0,445,546,1697
48.598951,7313,0,444,546,1697
48.599069,7314,0,443,546,1697
48.604657,7314,0,444,545,1697
48.608623,7314,0,444,546,1696
48.616795,7314,0,445,545,1696
48.618355,7315,0,444,545,1696
48.620509,7316,0,443,545,1696
48.622811,7316,0,444,544,1696
48.623758,7316,0,445,543,1696
48.623824,7317,0,444,543,1696
48.625924,7317,0,444,544,1695
48.627511,7318,0,443,544,1695
48.628464,7319,0,442,544,1695
48.636887,7319,0,443,543,1695
48.637618,7320,0,442,543,1695
48.641592,7320,0,443,542,1695
48.649975,7321,0,442,542,1695
48.652273,7322,0,441,542,1695
48.659004,7323,0,440,542,1695
48.662026,7324,0,439,542,1695
48.663158,7325,0,438,542,1695
48.665123,7325,0,439,541,1695
48.665454,7325,0,440,540,1695
48.665940,7326,0,439,540,1695
48.669358,7326,0,439,541,1694
48.674640,7327,0,438,541,1694
48.683519,7327,0,439,540,1694
48.688185,7327,0,440,539,1694
48.689446,7327,0,441,538,1694
48.690846,7328,0,440,538,1694
48.691044,7328,0,440,539,1693
48.700298,7329,0,439,539,1693
48.701141,7330,0,438,539,1693
48.705097,7331,0,437,539,1693
48.705198,7331,0,438,538,1693
48.712207,7331,0,439,537,1693
48.715108,7332,0,438,537,1693
48.721372,7332,0,439,536,1693
48.724085,7332,0,439,537,1692
48.725586,7332,0,440,536,1692
48.726309,7332,0,440,537,1691
48.727703,7332,0,441,536,1691
48.730400,7332,0,442,535,1691
48.744692,7332,0,443,534,1691
48.747277,7332,0,444,533,1691
48.752994,7333,0,443,533,1691
48.754584,7334,0,442,533,1691
48.756424,7335,0,441,533,1691
48.777128,7335,0,442,532,1691
48.779335,7335,0,443,531,1691
48.781492,7335,0,444,530,1691
48.787462,7336,0,443,530,1691
48.788115,7337,0,442,530,1691
48.795363,7337,0,443,529,1691
48.797603,7337,0,444,528,1691
48.803609,7338,0,443,528,1691
48.805549,7339,0,442,528,1691
48.809386,7339,0,443,527,1691
48.811847,7339,0,443,528,1690
48.815783,7339,0,443,529,1689
48.817290,7340,0,442,529,1689
48.817418,7341,0,441,529,1689
48.817564,7342,0,440,529,1689
48.819763,7342,0,441,528,1689
48.831719,7342,0,442,527,1689
48.832235,7343,0,441,527,1689
48.833017,7343,0,442,526,1689
48.833744,7344,0,441,526,1689
48.835360,7345,0,440,526,1689
48.839306,7345,0,440,527,1688
48.840547,7346,0,439,527,1688
48.841247,7347,0,438,527,1688
48.845796,7347,0,438,528,1687
48.849800,7347,0,438,529,1686
48.850498,7347,0,439,528,1686
48.855045,7348,0,438,528,1686
48.858712,7348,0,439,527,1686
48.867327,7349,0,438,527,1686
48.867935,7350,0,437,527,1686
48.881701,7350,0,437,528,1685
48.882634,7351,0,436,528,1685
48.897634,7352,0,435,528,1685
48.902371,7353,0,434,528,1685
48.905454,7353,0,434,529,1684
48.906715,7354,0,433,529,1684
48.911272,7355,0,432,529,1684
48.913995,7356,0,431,529,1684
48.921719,7356,0,431,530,1683
48.923180,7357,0,430,530,1683
48.924353,7357,0,430,531,1682
48.927400,7358,0,429,531,1682
48.929045,7358,0,430,530,1682
48.933101,7358,0,430,531,1681
48.933288,7358,0,430,532,1680
48.934049,7359,0,429,532,1680
48.936984,7359,0,429,533,1679
48.937531,7359,0,429,534,1678
48.939938,7360,0,428,534,1678
48.940727,7361,0,427,534,1678
48.947413,7361,0,427,535,1677
48.951187,7362,0,426,535,1677
48.953926,7363,0,425,535,1677
48.954235,7364,0,424,535,1677
48.955490,7365,0,423,535,1677
48.956070,7365,0,424,534,1677
48.968940,7366,0,423,534,1677
48.969283,7367,0,422,534,1677
48.972482,7367,0,423,533,1677
48.980586,7367,0,424,532,1677
48.980947,7367,0,424,533,1676
48.990411,7368,0,423,533,1676
48.990960,7369,0,422,533,1676
48.991236,7369,0,423,532,1676
48.991582,7370,0,422,532,1676
48.999843,7371,0,421,532,1676
49.010252,7371,0,422,531,1676
49.013346,7371,0,422,532,1675
49.018950,7372,0,421,532,1675
49.020466,7373,0,420,532,1675
49.024648,7374,0,419,532,1675
49.024652,7374,0,420,531,1675
49.026162,7374,0,420,532,1674
49.029202,7375,0,419,532,1674
49.032360,7376,0,418,532,1674
49.035843,7376,0,419,531,1674
49.043720,7376,0,420,530,1674
49.047960,7376,0,421,529,1674
49.049081,7376,0,421,530,1673
49.061195,7376,0,422,529,1673
49.079898,7376,0,423,528,1673
49.080464,7376,0,423,529,1672
49.083163,7376,0,423,530,1671
49.083476,7377,0,422,530,1671
49.083751,7378,0,421,530,1671
49.088607,7378,0,422,529,1671
49.090326,7378,0,423,528,1671
